date,pm25,pm10,o3,no2,co,station_name,aqi,latitude,longitude
2024-08-12,23.0,16.0,0.024580645161290327,0.01,2.0,"Proletarskiy, Moscow, Moscow, Russia",73.92,55.635129,37.658684
2024-08-12,20.0,15.0,0.015,0.007,2.0,"Zelen_15, Moscow, Moscow, Russia",67.61,55.976936,37.149584
2024-08-11,29.0,10.0,0.013,0.006,1.0,"Mgu, Moscow, Moscow, Russia",86.54,55.707241,37.52241
2024-08-11,29.0,12.0,0.019,0.007,1.0,"Spirid, Moscow, Moscow, Russia",86.54,55.759354,37.595584
2024-08-11,15.0,6.0,0.013,0.006,1.0,"Cheremushki, Moscow, Moscow, Russia",57.1,55.680056,37.584782
2024-08-11,24.0,15.0,0.024580645161290327,0.008,1.0,"Proletarskiy, Moscow, Moscow, Russia",76.03,55.635129,37.658684
2024-08-11,27.0,15.0,0.017,0.007,1.0,"Zelen_15, Moscow, Moscow, Russia",82.33,55.976936,37.149584
2024-08-11,27.0,11.0,0.017,0.009,1.0,"bazovskaya, Moscow, Moscow, Russia",82.33,55.877509,37.5085479
2024-08-11,29.0,10.0,0.013,0.01,1.0,"Ochakovskaya, Moscow, Moscow, Russia",86.54,55.693546,37.455579
2024-08-11,15.0,11.0,0.017666666666666667,0.008,2.0,"Narod_op, Moscow, Moscow, Russia",57.1,55.776064,37.475878
2024-08-10,31.0,12.0,0.021,0.008,2.0,"Spirid, Moscow, Moscow, Russia",90.75,55.759354,37.595584
2024-08-10,21.0,8.0,0.017666666666666667,0.009,1.0,"Narod_op, Moscow, Moscow, Russia",69.72,55.776064,37.475878
2024-08-10,17.0,10.0,0.016,0.007,1.0,"Cheremushki, Moscow, Moscow, Russia",61.3,55.680056,37.584782
2024-08-10,36.0,13.0,0.018,0.007,2.0,"Zelen_15, Moscow, Moscow, Russia",102.23,55.976936,37.149584
2024-08-10,38.0,11.0,0.018,0.01,1.0,"bazovskaya, Moscow, Moscow, Russia",107.16,55.877509,37.5085479
2024-08-10,34.0,13.0,0.016,0.007,1.0,"Mgu, Moscow, Moscow, Russia",97.06,55.707241,37.52241
2024-08-10,34.0,13.0,0.016,0.011,1.0,"Ochakovskaya, Moscow, Moscow, Russia",97.06,55.693546,37.455579
2024-08-10,34.0,12.0,0.024580645161290327,0.008,1.0,"Proletarskiy, Moscow, Moscow, Russia",97.06,55.635129,37.658684
2024-08-09,28.0,24.0,0.025,0.009,2.0,"Zelen_15, Moscow, Moscow, Russia",84.44,55.976936,37.149584
2024-08-09,12.0,14.0,0.017666666666666667,0.013,3.0,"Narod_op, Moscow, Moscow, Russia",50.0,55.776064,37.475878
2024-08-09,39.0,18.0,0.019,0.013,3.0,"Ochakovskaya, Moscow, Moscow, Russia",109.62,55.693546,37.455579
2024-08-09,29.0,18.0,0.026,0.012,3.0,"Spirid, Moscow, Moscow, Russia",86.54,55.759354,37.595584
2024-08-09,41.0,18.0,0.019,0.011,2.0,"Mgu, Moscow, Moscow, Russia",114.54,55.707241,37.52241
2024-08-09,30.0,22.0,0.025,0.014,2.0,"bazovskaya, Moscow, Moscow, Russia",88.64,55.877509,37.5085479
2024-08-09,44.0,18.0,0.016,0.009,1.0,"Shabol, Moscow, Moscow, Russia",121.93,55.715698,37.6052377
2024-08-09,31.0,18.0,0.024580645161290327,0.01,3.0,"Proletarskiy, Moscow, Moscow, Russia",90.75,55.635129,37.658684
2024-08-09,16.0,11.0,0.019,0.008,3.0,"Cheremushki, Moscow, Moscow, Russia",59.2,55.680056,37.584782
2024-08-08,59.0,15.0,0.011,0.016,2.0,"Ochakovskaya, Moscow, Moscow, Russia",152.81,55.693546,37.455579
2024-08-08,42.0,18.0,0.024580645161290327,0.011,1.0,"Proletarskiy, Moscow, Moscow, Russia",117.01,55.635129,37.658684
2024-08-08,41.0,19.0,0.015,0.013,1.0,"bazovskaya, Moscow, Moscow, Russia",114.54,55.877509,37.5085479
2024-08-08,29.0,12.0,0.011153846153846155,0.006,2.0,zhulebino,86.54,55.688043,37.863004
2024-08-08,46.0,13.0,0.011714285714285715,0.012,1.0,"Koptevo, Moscow, Moscow, Russia",126.85,55.833222,37.525158
2024-08-08,62.0,13.0,0.009,0.009,1.0,"Shabol, Moscow, Moscow, Russia",154.36,55.715698,37.6052377
2024-08-08,34.0,29.0,0.015,0.015,3.0,"Zelen_15, Moscow, Moscow, Russia",97.06,55.976936,37.149584
2024-08-08,59.0,15.0,0.011,0.015,2.0,"Mgu, Moscow, Moscow, Russia",152.81,55.707241,37.52241
2024-08-08,27.0,10.0,0.011,0.011,2.0,"Cheremushki, Moscow, Moscow, Russia",82.33,55.680056,37.584782
2024-08-08,47.0,12.0,0.014315068493150692,0.013,2.0,"Veshnyaki, Moscow, Moscow, Russia",129.32,55.719959,37.795549
2024-08-08,36.0,8.0,0.013266666666666671,0.014,2.0,"Novokosino, Moscow, Moscow, Russia",102.23,55.734445,37.857779
2024-08-08,21.0,9.0,0.017666666666666667,0.015,2.0,"Narod_op, Moscow, Moscow, Russia",69.72,55.776064,37.475878
2024-08-07,56.0,20.0,0.006,0.018,2.0,"Mgu, Moscow, Moscow, Russia",151.26,55.707241,37.52241
2024-08-07,72.0,20.0,0.008,0.013,1.0,"Shabol, Moscow, Moscow, Russia",159.52,55.715698,37.6052377
2024-08-07,39.0,15.0,0.011153846153846155,0.008,5.0,zhulebino,109.62,55.688043,37.863004
2024-08-07,54.0,15.0,0.014315068493150692,0.016,2.0,"Veshnyaki, Moscow, Moscow, Russia",146.55,55.719959,37.795549
2024-08-07,39.0,18.0,0.011,0.011,2.0,"Zelen_15, Moscow, Moscow, Russia",109.62,55.976936,37.149584
2024-08-07,48.0,18.0,0.011714285714285715,0.013,1.0,"Koptevo, Moscow, Moscow, Russia",131.78,55.833222,37.525158
2024-08-07,45.0,11.0,0.013266666666666671,0.015,3.0,"Novokosino, Moscow, Moscow, Russia",124.39,55.734445,37.857779
2024-08-07,35.0,13.0,0.006,0.015,3.0,"Cheremushki, Moscow, Moscow, Russia",99.16,55.680056,37.584782
2024-08-07,28.0,17.0,0.017666666666666667,0.017,2.0,"Narod_op, Moscow, Moscow, Russia",84.44,55.776064,37.475878
2024-08-07,51.0,19.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",139.17,55.635129,37.658684
2024-08-07,44.0,19.0,0.011,0.015,1.0,"bazovskaya, Moscow, Moscow, Russia",121.93,55.877509,37.5085479
2024-08-07,56.0,19.0,0.006,0.02,3.0,"Ochakovskaya, Moscow, Moscow, Russia",151.26,55.693546,37.455579
2024-08-06,52.0,28.0,0.011714285714285715,0.016,2.0,"Koptevo, Moscow, Moscow, Russia",141.63,55.833222,37.525158
2024-08-06,53.0,23.0,0.017,0.013,2.0,"Zelen_15, Moscow, Moscow, Russia",144.09,55.976936,37.149584
2024-08-06,38.0,22.0,0.017666666666666667,0.021,3.0,"Narod_op, Moscow, Moscow, Russia",107.16,55.776064,37.475878
2024-08-06,56.0,26.0,0.011,0.025,5.0,"Ochakovskaya, Moscow, Moscow, Russia",151.26,55.693546,37.455579
2024-08-06,51.0,20.0,0.014315068493150692,0.019,6.0,"Veshnyaki, Moscow, Moscow, Russia",139.17,55.719959,37.795549
2024-08-06,40.0,24.0,0.011153846153846155,0.011,8.0,zhulebino,112.08,55.688043,37.863004
2024-08-06,47.0,25.0,0.017,0.017,2.0,"bazovskaya, Moscow, Moscow, Russia",129.32,55.877509,37.5085479
2024-08-06,50.0,27.0,0.024580645161290327,0.014,4.0,"Proletarskiy, Moscow, Moscow, Russia",136.7,55.635129,37.658684
2024-08-06,58.0,24.0,0.011,0.022,3.0,"Mgu, Moscow, Moscow, Russia",152.29,55.707241,37.52241
2024-08-06,66.0,23.0,0.009,0.014,3.0,"Shabol, Moscow, Moscow, Russia",156.42,55.715698,37.6052377
2024-08-05,47.0,19.0,0.014315068493150692,0.017,6.0,"Veshnyaki, Moscow, Moscow, Russia",129.32,55.719959,37.795549
2024-08-05,28.0,22.0,0.017666666666666667,0.018,3.0,"Narod_op, Moscow, Moscow, Russia",84.44,55.776064,37.475878
2024-08-05,43.0,19.0,0.011714285714285715,0.016,2.0,"Koptevo, Moscow, Moscow, Russia",119.47,55.833222,37.525158
2024-08-05,39.0,31.0,0.019,0.015,1.0,"bazovskaya, Moscow, Moscow, Russia",109.62,55.877509,37.5085479
2024-08-05,28.0,20.0,0.011153846153846155,0.01,5.0,zhulebino,84.44,55.688043,37.863004
2024-08-05,57.0,24.0,0.016,0.013,2.0,"Shabol, Moscow, Moscow, Russia",151.77,55.715698,37.6052377
2024-08-05,38.0,21.0,0.013,0.019,4.0,"Ochakovskaya, Moscow, Moscow, Russia",107.16,55.693546,37.455579
2024-08-05,38.0,31.0,0.013,0.023,3.0,"Mgu, Moscow, Moscow, Russia",107.16,55.707241,37.52241
2024-08-05,38.0,18.0,0.026,0.006,2.0,"Spirid, Moscow, Moscow, Russia",107.16,55.759354,37.595584
2024-08-05,33.0,21.0,0.013,0.007,5.0,"Vernad, Moscow, Moscow, Russia",94.95,55.658163,37.471434
2024-08-04,25.0,21.0,0.011153846153846155,0.011,4.0,zhulebino,78.13,55.688043,37.863004
2024-08-04,50.0,24.0,0.011714285714285715,0.014,2.0,"Koptevo, Moscow, Moscow, Russia",136.7,55.833222,37.525158
2024-08-04,36.0,12.0,0.013266666666666671,0.021,3.0,"Novokosino, Moscow, Moscow, Russia",102.23,55.734445,37.857779
2024-08-04,33.0,21.0,0.009,0.01,3.0,"Vernad, Moscow, Moscow, Russia",94.95,55.658163,37.471434
2024-08-04,33.0,16.0,0.017666666666666667,0.014,2.0,"Narod_op, Moscow, Moscow, Russia",94.95,55.776064,37.475878
2024-08-04,33.0,19.0,0.017,0.015,1.0,"Mgu, Moscow, Moscow, Russia",94.95,55.707241,37.52241
2024-08-04,45.0,25.0,0.02,0.016,1.0,"bazovskaya, Moscow, Moscow, Russia",124.39,55.877509,37.5085479
2024-08-04,48.0,20.0,0.013266666666666671,0.01,1.0,"Shabol, Moscow, Moscow, Russia",131.78,55.715698,37.6052377
2024-08-04,42.0,18.0,0.014315068493150692,0.019,3.0,"Veshnyaki, Moscow, Moscow, Russia",117.01,55.719959,37.795549
2024-08-04,36.0,21.0,0.023,0.006,2.0,"Spirid, Moscow, Moscow, Russia",102.23,55.759354,37.595584
2024-08-04,44.0,22.0,0.02,0.011,2.0,"Zelen_15, Moscow, Moscow, Russia",121.93,55.976936,37.149584
2024-08-04,33.0,17.0,0.017,0.019,2.0,"Ochakovskaya, Moscow, Moscow, Russia",94.95,55.693546,37.455579
2024-08-03,17.0,18.0,0.017666666666666667,0.013,3.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878
2024-08-03,27.0,16.0,0.022,0.005,3.0,"Spirid, Moscow, Moscow, Russia",82.33,55.759354,37.595584
2024-08-03,24.0,22.0,0.017367346938775518,0.009,2.0,"Vernad, Moscow, Moscow, Russia",76.03,55.658163,37.471434
2024-08-03,34.0,11.0,0.013266666666666671,0.017,2.0,"Novokosino, Moscow, Moscow, Russia",97.06,55.734445,37.857779
2024-08-03,47.0,15.0,0.013,0.023,6.0,"Shabol, Moscow, Moscow, Russia",129.32,55.715698,37.6052377
2024-08-03,34.0,24.0,0.018,0.009,2.0,"Zelen_15, Moscow, Moscow, Russia",97.06,55.976936,37.149584
2024-08-03,41.0,16.0,0.014315068493150692,0.015,5.0,"Veshnyaki, Moscow, Moscow, Russia",114.54,55.719959,37.795549
2024-08-03,20.0,17.0,0.011153846153846155,0.009,4.0,zhulebino,67.61,55.688043,37.863004
2024-08-03,29.0,20.0,0.017,0.018,3.0,"Ochakovskaya, Moscow, Moscow, Russia",86.54,55.693546,37.455579
2024-08-03,30.0,14.0,0.017,0.012,1.0,"Mgu, Moscow, Moscow, Russia",88.64,55.707241,37.52241
2024-08-03,34.0,20.0,0.018,0.014,2.0,"bazovskaya, Moscow, Moscow, Russia",97.06,55.877509,37.5085479
2024-08-02,26.0,10.0,0.013266666666666671,0.014,4.0,"Novokosino, Moscow, Moscow, Russia",80.23,55.734445,37.857779
2024-08-02,38.0,15.0,0.014315068493150692,0.013,3.0,"Veshnyaki, Moscow, Moscow, Russia",107.16,55.719959,37.795549
2024-08-02,22.0,15.0,0.013,0.016,1.0,"Ochakovskaya, Moscow, Moscow, Russia",71.82,55.693546,37.455579
2024-08-02,28.0,15.0,0.019,0.011,1.0,"bazovskaya, Moscow, Moscow, Russia",84.44,55.877509,37.5085479
2024-08-02,13.0,19.0,0.017,0.006,3.0,"Suhar, Moscow, Moscow, Russia",52.89,55.773757,37.627445
2024-08-02,24.0,14.0,0.017,0.004,2.0,"Spirid, Moscow, Moscow, Russia",76.03,55.759354,37.595584
2024-08-02,17.0,11.0,0.017666666666666667,0.011,2.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878
2024-08-02,26.0,15.0,0.019,0.006,2.0,"Zelen_15, Moscow, Moscow, Russia",80.23,55.976936,37.149584
2024-08-02,37.0,13.0,0.01,0.017,4.0,"Shabol, Moscow, Moscow, Russia",104.69,55.715698,37.6052377
2024-08-02,12.0,7.0,0.01,0.007,1.0,"Cheremushki, Moscow, Moscow, Russia",50.0,55.680056,37.584782
2024-08-02,17.0,15.0,0.011153846153846155,0.008,2.0,zhulebino,61.3,55.688043,37.863004
2024-08-02,23.0,13.0,0.024580645161290327,0.007,1.0,"Proletarskiy, Moscow, Moscow, Russia",73.92,55.635129,37.658684
2024-08-02,22.0,15.0,0.017367346938775518,0.007,3.0,"Vernad, Moscow, Moscow, Russia",71.82,55.658163,37.471434
2024-08-01,23.0,10.0,0.017367346938775518,0.008,1.0,"Vernad, Moscow, Moscow, Russia",73.92,55.658163,37.471434
2024-08-01,29.0,16.0,0.017,0.007,2.0,"Zelen_15, Moscow, Moscow, Russia",86.54,55.976936,37.149584
2024-08-01,23.0,10.0,0.014659340659340655,0.014,1.0,"Ochakovskaya, Moscow, Moscow, Russia",73.92,55.693546,37.455579
2024-08-01,15.0,11.0,0.017666666666666667,0.01,2.0,"Narod_op, Moscow, Moscow, Russia",57.1,55.776064,37.475878
2024-08-01,25.0,12.0,0.024580645161290327,0.008,1.0,"Proletarskiy, Moscow, Moscow, Russia",78.13,55.635129,37.658684
2024-08-01,11.0,16.0,0.018,0.006,1.0,"Suhar, Moscow, Moscow, Russia",45.83,55.773757,37.627445
2024-08-01,26.0,12.0,0.013,0.008,1.0,"Mgu, Moscow, Moscow, Russia",80.23,55.707241,37.52241
2024-08-01,15.0,14.0,0.011153846153846155,0.008,2.0,zhulebino,57.1,55.688043,37.863004
2024-08-01,12.0,7.0,0.013,0.006,1.0,"Cheremushki, Moscow, Moscow, Russia",50.0,55.680056,37.584782
2024-08-01,41.0,12.0,0.01,0.016,2.0,"Shabol, Moscow, Moscow, Russia",114.54,55.715698,37.6052377
2024-08-01,25.0,14.0,0.017,0.011,1.0,"bazovskaya, Moscow, Moscow, Russia",78.13,55.877509,37.5085479
2024-08-01,24.0,14.0,0.018,0.004,2.0,"Spirid, Moscow, Moscow, Russia",76.03,55.759354,37.595584
2024-08-01,33.0,13.0,0.014315068493150692,0.012,3.0,"Veshnyaki, Moscow, Moscow, Russia",94.95,55.719959,37.795549
2024-08-01,25.0,8.0,0.013266666666666671,0.015,2.0,"Novokosino, Moscow, Moscow, Russia",78.13,55.734445,37.857779
2024-07-31,25.0,10.0,0.007,0.019,2.0,"Ochakovskaya, Moscow, Moscow, Russia",78.13,55.693546,37.455579
2024-07-31,19.0,11.0,0.017666666666666667,0.014,1.0,"Narod_op, Moscow, Moscow, Russia",65.51,55.776064,37.475878
2024-07-31,14.0,7.0,0.017,0.01,1.0,"Cheremushki, Moscow, Moscow, Russia",55.0,55.680056,37.584782
2024-07-31,30.0,10.0,0.023,0.012,1.0,"bazovskaya, Moscow, Moscow, Russia",88.64,55.877509,37.5085479
2024-07-31,27.0,12.0,0.024580645161290327,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",82.33,55.635129,37.658684
2024-07-31,27.0,11.0,0.017,0.013,1.0,"Mgu, Moscow, Moscow, Russia",82.33,55.707241,37.52241
2024-07-31,25.0,10.0,0.007,0.011,1.0,"Vernad, Moscow, Moscow, Russia",78.13,55.658163,37.471434
2024-07-31,43.0,12.0,0.023,0.008,2.0,"Zelen_15, Moscow, Moscow, Russia",119.47,55.976936,37.149584
2024-07-31,36.0,10.0,0.014315068493150692,0.014,2.0,"Veshnyaki, Moscow, Moscow, Russia",102.23,55.719959,37.795549
2024-07-31,29.0,8.0,0.013266666666666671,0.02,2.0,"Novokosino, Moscow, Moscow, Russia",86.54,55.734445,37.857779
2024-07-31,20.0,9.0,0.011153846153846155,0.009,2.0,zhulebino,67.61,55.688043,37.863004
2024-07-31,41.0,13.0,0.01,0.023,2.0,"Shabol, Moscow, Moscow, Russia",114.54,55.715698,37.6052377
2024-07-31,31.0,12.0,0.022,0.004,1.0,"Spirid, Moscow, Moscow, Russia",90.75,55.759354,37.595584
2024-07-31,16.0,14.0,0.022,0.008,1.0,"Suhar, Moscow, Moscow, Russia",59.2,55.773757,37.627445
2024-07-30,21.0,15.0,0.016,0.007,1.0,"Suhar, Moscow, Moscow, Russia",69.72,55.773757,37.627445
2024-07-30,20.0,11.0,0.017666666666666667,0.011,1.0,"Narod_op, Moscow, Moscow, Russia",67.61,55.776064,37.475878
2024-07-30,54.0,13.0,0.008,0.017,1.0,"Shabol, Moscow, Moscow, Russia",146.55,55.715698,37.6052377
2024-07-30,18.0,8.0,0.013,0.008,1.0,"Cheremushki, Moscow, Moscow, Russia",63.41,55.680056,37.584782
2024-07-30,24.0,10.0,0.011153846153846155,0.008,2.0,zhulebino,76.03,55.688043,37.863004
2024-07-30,35.0,12.0,0.017,0.011,1.0,"bazovskaya, Moscow, Moscow, Russia",99.16,55.877509,37.5085479
2024-07-30,33.0,12.0,0.016,0.004,1.0,"Spirid, Moscow, Moscow, Russia",94.95,55.759354,37.595584
2024-07-30,42.0,12.0,0.014315068493150692,0.013,2.0,"Veshnyaki, Moscow, Moscow, Russia",117.01,55.719959,37.795549
2024-07-30,33.0,9.0,0.013266666666666671,0.015,1.0,"Novokosino, Moscow, Moscow, Russia",94.95,55.734445,37.857779
2024-07-30,34.0,15.0,0.017,0.008,2.0,"Zelen_15, Moscow, Moscow, Russia",97.06,55.976936,37.149584
2024-07-30,33.0,10.0,0.013,0.014,1.0,"Ochakovskaya, Moscow, Moscow, Russia",94.95,55.693546,37.455579
2024-07-30,33.0,10.0,0.013,0.009,1.0,"Vernad, Moscow, Moscow, Russia",94.95,55.658163,37.471434
2024-07-30,35.0,12.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",99.16,55.635129,37.658684
2024-07-29,14.0,23.0,0.018,0.008,3.0,"Suhar, Moscow, Moscow, Russia",55.0,55.773757,37.627445
2024-07-29,22.0,14.0,0.017666666666666667,0.017,1.0,"Narod_op, Moscow, Moscow, Russia",71.82,55.776064,37.475878
2024-07-29,33.0,19.0,0.016,0.014,1.0,"bazovskaya, Moscow, Moscow, Russia",94.95,55.877509,37.5085479
2024-07-29,38.0,15.0,0.014315068493150692,0.015,1.0,"Veshnyaki, Moscow, Moscow, Russia",107.16,55.719959,37.795549
2024-07-29,39.0,15.0,0.016,0.011,1.0,"Zelen_15, Moscow, Moscow, Russia",109.62,55.976936,37.149584
2024-07-29,30.0,17.0,0.013,0.015,1.0,"Mgu, Moscow, Moscow, Russia",88.64,55.707241,37.52241
2024-07-29,31.0,16.0,0.013,0.02,1.0,"Ochakovskaya, Moscow, Moscow, Russia",90.75,55.693546,37.455579
2024-07-29,29.0,18.0,0.011153846153846155,0.008,2.0,zhulebino,86.54,55.688043,37.863004
2024-07-29,31.0,16.0,0.013,0.015,2.0,"Vernad, Moscow, Moscow, Russia",90.75,55.658163,37.471434
2024-07-29,30.0,19.0,0.024580645161290327,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",88.64,55.635129,37.658684
2024-07-29,28.0,18.0,0.018,0.005,2.0,"Spirid, Moscow, Moscow, Russia",84.44,55.759354,37.595584
2024-07-29,30.0,10.0,0.013266666666666671,0.015,1.0,"Novokosino, Moscow, Moscow, Russia",88.64,55.734445,37.857779
2024-07-29,55.0,18.0,0.01,0.021,1.0,"Shabol, Moscow, Moscow, Russia",149.02,55.715698,37.6052377
2024-07-29,14.0,33.0,0.013,0.013,1.0,"Cheremushki, Moscow, Moscow, Russia",55.0,55.680056,37.584782
2024-07-28,38.0,14.0,0.024580645161290327,0.01,3.0,"Proletarskiy, Moscow, Moscow, Russia",107.16,55.635129,37.658684
2024-07-28,57.0,15.0,0.009,0.027,3.0,"Shabol, Moscow, Moscow, Russia",151.77,55.715698,37.6052377
2024-07-28,37.0,20.0,0.018,0.02,2.0,"Ochakovskaya, Moscow, Moscow, Russia",104.69,55.693546,37.455579
2024-07-28,43.0,13.0,0.014315068493150692,0.016,2.0,"Veshnyaki, Moscow, Moscow, Russia",119.47,55.719959,37.795549
2024-07-28,42.0,9.0,0.013266666666666671,0.018,4.0,"Novokosino, Moscow, Moscow, Russia",117.01,55.734445,37.857779
2024-07-28,26.0,15.0,0.017666666666666667,0.021,3.0,"Narod_op, Moscow, Moscow, Russia",80.23,55.776064,37.475878
2024-07-28,42.0,15.0,0.018,0.011,2.0,"Zelen_15, Moscow, Moscow, Russia",117.01,55.976936,37.149584
2024-07-28,17.0,16.0,0.021,0.01,2.0,"Suhar, Moscow, Moscow, Russia",61.3,55.773757,37.627445
2024-07-28,35.0,14.0,0.021,0.007,2.0,"Spirid, Moscow, Moscow, Russia",99.16,55.759354,37.595584
2024-07-28,25.0,7.0,0.018,0.011,2.0,"Cheremushki, Moscow, Moscow, Russia",78.13,55.680056,37.584782
2024-07-28,39.0,14.0,0.018,0.018,2.0,"bazovskaya, Moscow, Moscow, Russia",109.62,55.877509,37.5085479
2024-07-28,37.0,20.0,0.018,0.011,2.0,"Vernad, Moscow, Moscow, Russia",104.69,55.658163,37.471434
2024-07-28,29.0,15.0,0.011153846153846155,0.009,3.0,zhulebino,86.54,55.688043,37.863004
2024-07-28,37.0,15.0,0.018,0.015,1.0,"Mgu, Moscow, Moscow, Russia",104.69,55.707241,37.52241
2024-07-27,46.0,21.0,0.023,0.01,1.0,"Vernad, Moscow, Moscow, Russia",126.85,55.658163,37.471434
2024-07-27,52.0,16.0,0.014315068493150692,0.014,2.0,"Veshnyaki, Moscow, Moscow, Russia",141.63,55.719959,37.795549
2024-07-27,44.0,19.0,0.027,0.004,1.0,"Spirid, Moscow, Moscow, Russia",121.93,55.759354,37.595584
2024-07-27,35.0,14.0,0.023,0.009,1.0,"Cheremushki, Moscow, Moscow, Russia",99.16,55.680056,37.584782
2024-07-27,49.0,17.0,0.026,0.01,1.0,"Zelen_15, Moscow, Moscow, Russia",134.24,55.976936,37.149584
2024-07-27,49.0,21.0,0.011153846153846155,0.008,3.0,zhulebino,134.24,55.688043,37.863004
2024-07-27,53.0,13.0,0.013266666666666671,0.017,2.0,"Novokosino, Moscow, Moscow, Russia",144.09,55.734445,37.857779
2024-07-27,73.0,16.0,0.016,0.023,3.0,"Shabol, Moscow, Moscow, Russia",160.04,55.715698,37.6052377
2024-07-27,42.0,15.0,0.017666666666666667,0.012,2.0,"Narod_op, Moscow, Moscow, Russia",117.01,55.776064,37.475878
2024-07-27,50.0,21.0,0.023,0.018,1.0,"Ochakovskaya, Moscow, Moscow, Russia",136.7,55.693546,37.455579
2024-07-27,23.0,20.0,0.027,0.007,1.0,"Suhar, Moscow, Moscow, Russia",73.92,55.773757,37.627445
2024-07-27,48.0,18.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",131.78,55.635129,37.658684
2024-07-27,58.0,18.0,0.026,0.011,1.0,"bazovskaya, Moscow, Moscow, Russia",152.29,55.877509,37.5085479
2024-07-26,20.0,29.0,0.04,0.01,4.0,"Suhar, Moscow, Moscow, Russia",67.61,55.773757,37.627445
2024-07-26,21.0,20.0,0.03,0.011,3.0,"Cheremushki, Moscow, Moscow, Russia",69.72,55.680056,37.584782
2024-07-26,54.0,25.0,0.023,0.029,5.0,"Shabol, Moscow, Moscow, Russia",146.55,55.715698,37.6052377
2024-07-26,39.0,31.0,0.03,0.026,4.0,"Ochakovskaya, Moscow, Moscow, Russia",109.62,55.693546,37.455579
2024-07-26,39.0,27.0,0.03,0.018,3.0,"Mgu, Moscow, Moscow, Russia",109.62,55.707241,37.52241
2024-07-26,28.0,35.0,0.011153846153846155,0.012,7.0,zhulebino,84.44,55.688043,37.863004
2024-07-26,43.0,25.0,0.014315068493150692,0.019,5.0,"Veshnyaki, Moscow, Moscow, Russia",119.47,55.719959,37.795549
2024-07-26,36.0,27.0,0.034,0.012,4.0,"Zelen_15, Moscow, Moscow, Russia",102.23,55.976936,37.149584
2024-07-26,43.0,16.0,0.013266666666666671,0.018,4.0,"Novokosino, Moscow, Moscow, Russia",119.47,55.734445,37.857779
2024-07-26,33.0,31.0,0.03,0.01,3.0,"Vernad, Moscow, Moscow, Russia",94.95,55.658163,37.471434
2024-07-26,31.0,26.0,0.04,0.006,4.0,"Spirid, Moscow, Moscow, Russia",90.75,55.759354,37.595584
2024-07-26,23.0,25.0,0.017666666666666667,0.017,3.0,"Narod_op, Moscow, Moscow, Russia",73.92,55.776064,37.475878
2024-07-26,33.0,30.0,0.024580645161290327,0.012,4.0,"Proletarskiy, Moscow, Moscow, Russia",94.95,55.635129,37.658684
2024-07-26,36.0,41.0,0.034,0.017,4.0,"bazovskaya, Moscow, Moscow, Russia",102.23,55.877509,37.5085479
2024-07-25,28.0,13.0,0.017666666666666667,0.015,1.0,"Narod_op, Moscow, Moscow, Russia",84.44,55.776064,37.475878
2024-07-25,39.0,17.0,0.024,0.014,1.0,"Mgu, Moscow, Moscow, Russia",109.62,55.707241,37.52241
2024-07-25,39.0,15.0,0.024,0.023,1.0,"Ochakovskaya, Moscow, Moscow, Russia",109.62,55.693546,37.455579
2024-07-25,35.0,16.0,0.031,0.005,1.0,"Spirid, Moscow, Moscow, Russia",99.16,55.759354,37.595584
2024-07-25,26.0,19.0,0.011153846153846155,0.007,2.0,zhulebino,80.23,55.688043,37.863004
2024-07-25,18.0,22.0,0.031,0.01,1.0,"Suhar, Moscow, Moscow, Russia",63.41,55.773757,37.627445
2024-07-25,40.0,13.0,0.013266666666666671,0.01,2.0,"Novokosino, Moscow, Moscow, Russia",112.08,55.734445,37.857779
2024-07-25,36.0,17.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",102.23,55.635129,37.658684
2024-07-25,42.0,16.0,0.014315068493150692,0.018,3.0,"Veshnyaki, Moscow, Moscow, Russia",117.01,55.719959,37.795549
2024-07-25,41.0,21.0,0.026,0.013,2.0,"Zelen_15, Moscow, Moscow, Russia",114.54,55.976936,37.149584
2024-07-25,22.0,14.0,0.024,0.015,2.0,"Cheremushki, Moscow, Moscow, Russia",71.82,55.680056,37.584782
